timestamp,open_price,high_price,low_price,close_price,bid_volumn,ask_volumn
2019-05-08 13:00:03,643835,644984,642698,644906,1665.04,816.161
2019-05-08 14:00:03,644906,645142,641916,644800,1587.71,404.544
2019-05-08 15:00:03,644800,648997,644800,648666,1447.74,714.599
2019-05-08 16:00:03,648666,649523,647000,647000,1931.65,509.652
2019-05-08 17:00:03,647000,647442,645500,646998,2300.07,830.578
2019-05-08 18:00:03,646998,647540,645324,646782,2355.17,739.484
2019-05-08 19:00:03,646782,649108,646350,648846,2834.39,1553.27
2019-05-08 20:00:03,648846,648846,647000,648398,2264.91,1265.22
2019-05-08 21:00:03,648398,649108,648398,648678,1671.67,1915.37
2019-05-08 22:00:03,648676,653438,647150,652556,1176.72,578.893
2019-05-08 23:00:03,652556,656880,646060,652980,1594.17,671.54
2019-05-09 00:00:03,652980,661756,652980,661003,1463.18,590.325
2019-05-09 01:00:03,661002,669797,661002,665648,1133.76,400.625
2019-05-09 02:00:03,665648,665648,663684,664084,1418.75,569.524
2019-05-09 03:00:03,664047,664047,662150,663126,1091.85,349.448
2019-05-09 04:00:03,663100,665000,662762,665000,2355.94,498.458
2019-05-09 05:00:03,665000,667573,664052,664052,1226.55,561.104
2019-05-09 06:00:03,664052,666494,663281,665958,1622.24,748.607
2019-05-09 07:00:03,665958,666813,664201,664208,733.158,631.932
2019-05-09 08:00:03,664208,666283,663598,664000,740.517,296.741
2019-05-09 09:00:03,664006,664008,661224,663668,2217.04,669.137
2019-05-09 10:00:03,663668,664440,663668,663922,1526.1,761.167
2019-05-09 11:00:03,663922,663922,661300,662940,1693.83,740.392
2019-05-09 12:00:03,662940,662940,657554,658194,509.965,730.654
2019-05-09 13:00:03,658194,660699,655001,660002,1049.82,584.749
2019-05-09 14:00:03,660002,660420,656628,657714,746.032,441.125
2019-05-09 15:00:03,657714,660154,656142,658000,867.57,691.698
2019-05-09 16:00:03,658000,663704,657288,663704,1383.02,447.321
2019-05-09 17:00:03,663704,665902,662502,665780,1101.92,272.382
2019-05-09 18:00:03,665780,666806,663344,664482,1188.56,667.326
2019-05-09 19:00:03,664256,665929,663056,665252,1380.19,433.317
2019-05-09 20:00:03,665252,666809,664296,666100,2232.23,389.731
2019-05-09 21:00:03,666100,673408,666100,671018,921.138,218.665
2019-05-09 22:00:03,671018,677776,671018,675482,1079.17,396.156
2019-05-09 23:00:03,675971,677460,673556,675010,594.46,318.584
2019-05-10 00:00:03,675010,677486,672802,672802,765.429,443.193
2019-05-10 01:00:03,672800,679005,672120,679005,953.46,700.026
2019-05-10 02:00:03,679265,689010,678454,686836,673.417,360.93
2019-05-10 03:00:03,686836,694000,685922,689656,852.826,386.599
2019-05-10 04:00:03,689656,690542,683368,690542,1654.6,618.337
2019-05-10 05:00:03,690542,691010,687354,688494,1313.73,653.9
2019-05-10 06:00:03,688494,690904,687416,690570,2384.39,858.312
2019-05-10 07:00:03,690570,697345,690012,696204,1137.49,331.753
2019-05-10 08:00:03,696204,697054,690786,692112,571.538,274.088
2019-05-10 09:00:03,692297,692826,688874,692674,747.389,507.314
2019-05-10 10:00:03,692674,695000,691239,691354,602.032,570.131
2019-05-10 11:00:03,691354,692498,690344,690796,1904.19,630.399
2019-05-10 12:00:03,690994,692000,687000,691212,1386.86,447.353
2019-05-10 13:00:03,691212,692989,689953,690082,795.825,328.332
2019-05-10 14:00:03,690314,690542,685670,686998,1067.6,612.01
2019-05-10 15:00:03,686998,695004,686374,694502,1231.81,271.982
2019-05-10 16:00:03,694498,706641,693692,701000,1690.1,292.231
2019-05-10 17:00:03,701000,704004,697084,704000,891.955,287.414
2019-05-10 18:00:03,704000,705812,701750,705002,407.34,361.162
2019-05-10 19:00:03,705002,705002,702080,702288,330.161,613.939
2019-05-10 20:00:03,702290,702972,692392,695614,380.376,234.545
2019-05-10 21:00:03,695616,700223,694732,699000,216.682,173.656
2019-05-10 22:00:03,699000,703968,699000,703942,327.314,351.812
2019-05-10 23:00:03,703942,703942,699354,699814,314.842,397.852
2019-05-11 00:00:03,699813,704150,699812,702966,427.301,342.271
2019-05-11 01:00:03,702966,713854,701500,713854,2125.92,304.871
2019-05-11 02:00:03,713882,718166,710198,718166,946.773,273.014
2019-05-11 03:00:03,718374,726632,718374,722936,971.297,398.479
2019-05-11 04:00:03,722920,744990,721057,738994,305.379,235.42
2019-05-11 05:00:03,738934,742975,734153,738754,584.559,303.358
2019-05-11 06:00:03,738754,765806,738754,750508,781.806,373.204
2019-05-11 07:00:03,750107,756612,745884,748432,696.214,327.206
2019-05-11 08:00:03,748464,750000,734544,735098,681.846,421.192
2019-05-11 09:00:03,735098,749434,735098,746327,641.386,318.352
2019-05-11 10:00:03,746330,752718,746330,751998,1057.27,707.971
2019-05-11 11:00:03,751988,751988,744887,744887,749.365,680.628
2019-05-11 12:00:03,744886,747498,740170,746656,603.6,458.027
2019-05-11 13:00:03,746689,749974,746000,747570,1237.24,836.249
2019-05-11 14:00:03,747574,749500,744230,745860,655.692,879.884
2019-05-11 15:00:03,745860,763980,741950,763980,793.516,373.677
2019-05-11 16:00:03,763997,768717,757751,761296,636.661,583.939
2019-05-11 17:00:03,761296,765716,756172,765480,942.514,409.611
2019-05-11 18:00:03,765545,770686,758764,761360,537.929,402.309
2019-05-11 19:00:03,761362,762078,758076,761960,269.744,702.26
2019-05-11 20:00:03,761769,764882,760010,764806,426.89,669.374
2019-05-11 21:00:03,764806,776854,760296,776854,291.031,559.249
2019-05-11 22:00:03,777050,804648,777050,799850,391.099,465.218
2019-05-11 23:00:03,799390,841256,769729,793296,303.57,311.297
2019-05-12 00:00:03,793012,814694,758958,776276,278.324,320.036
2019-05-12 01:00:03,776276,795910,776276,793100,734.872,576.121
2019-05-12 02:00:03,793100,800718,790000,790000,379.426,809.369
2019-05-12 03:00:03,790000,795366,783606,788848,1252.11,578.083
2019-05-12 04:00:03,788610,795462,788610,792784,781.375,690.594
2019-05-12 05:00:03,792784,812398,792784,808062,852.657,322.868
2019-05-12 06:00:03,808062,818752,803168,814382,530.196,320.856
2019-05-12 07:00:03,814340,832094,813952,828800,527.504,391.685
2019-05-12 08:00:03,828800,835215,796399,816376,415.514,267.771
2019-05-12 09:00:03,816374,829880,804246,812758,382.328,263.081
2019-05-12 10:00:03,812502,820125,794272,798860,535.037,358.358
2019-05-12 11:00:03,798860,802605,766299,789398,319.795,281.094
2019-05-12 12:00:03,791114,791183,774904,790126,431.127,236.914
2019-05-12 13:00:03,790820,800000,782000,782500,394.013,316.229
2019-05-12 14:00:03,782500,785900,760000,763682,592.779,399.221
2019-05-12 15:00:03,763992,772602,744264,754676,295.06,352.873
2019-05-12 16:00:03,754176,764996,749706,752010,385.548,214.886
2019-05-12 17:00:03,752010,763365,752010,761540,373.532,152.867
2019-05-12 18:00:03,761580,778136,761580,778136,714.895,678.252
2019-05-12 19:00:03,778206,778256,766280,771821,263.231,264.043
2019-05-12 20:00:03,772162,789566,769202,789566,299.997,178.018
2019-05-12 21:00:03,789577,789578,779283,786352,364.269,57.4739
2019-05-12 22:00:03,786692,786836,758378,767464,360.715,131.804
2019-05-12 23:00:03,767464,767464,754534,766484,758.713,443.58
2019-05-13 00:00:03,766460,773051,754896,769380,767.528,276.216
2019-05-13 01:00:03,769380,777456,769380,771506,983.885,314.022
2019-05-13 02:00:03,771508,774198,765448,774085,818.181,467.198
2019-05-13 03:00:03,774087,776454,770428,770946,353.377,171.745
2019-05-13 04:00:03,770956,780000,770956,780000,569.765,172.268
2019-05-13 05:00:03,780007,784715,777756,777756,452.071,216.882
